Estimated_Dollar_Loss,Number_of_responding_personnel,Possible_Cause,TFS_Arrival_Time,Latitude,Longitude
0,37,Misuse of ignition source/material ignited,2022-10-16T08:40:32,43.68307554,-79.51070996
0,8,Other Unintended Cause,2022-10-16T11:58:15,43.67657157,-79.46590489
40000,63,Other Unintentional,2022-10-16T16:26:14,43.67076101,-79.34402308
30000,87,Other Unintended Cause,2022-10-17T11:39:17,43.64334142,-79.41245444
1000,26,Misuse of ignition source/material ignited,2022-10-17T16:08:12,43.82622337,-79.26844118
10000,110,Misuse of ignition source/material ignited,2022-10-18T10:49:01,43.7447356,-79.34544535
10000,61,Misuse of ignition source/material ignited,2022-10-18T15:13:48,43.67812648,-79.30118139
5000,45,Mechanical/Electrical Failure,2022-10-19T09:24:12,43.70625064,-79.59032955
25000,7,Other Unintended Cause,2022-10-19T12:23:05,43.7432636,-79.58211604
10000,25,Misuse of ignition source/material ignited,2022-10-19T13:39:57,43.75590011,-79.31741608
15000,86,Mechanical/Electrical Failure,2022-10-19T19:25:22,43.74502015,-79.21969341
85000,8,Under Investigation,2022-10-19T22:32:35,43.70290506,-79.30355963
5000,40,Misuse of ignition source/material ignited,2022-10-20T00:19:00,43.71836023,-79.3314064
1000,24,Other Unintended Cause,2022-10-20T12:56:05,43.80230219,-79.30106144
100,17,Mechanical/Electrical Failure,2022-10-20T15:52:09,43.77774309,-79.3241706
0,18,Intentional,2022-10-20T20:53:39,43.78483026,-79.19543305
1000,38,Misuse of ignition source/material ignited,2022-10-21T06:40:30,43.6724655,-79.3758926
2000,23,Other Unintentional,2022-10-21T07:07:41,43.69427839,-79.39920658
2000,4,Other Unintentional,2022-10-21T11:40:08,43.70801775,-79.34138709
30000,6,Mechanical/Electrical Failure,2022-10-21T19:21:18,43.77433494,-79.24175981
50000,38,Design/Construction/Maintenance deficiency,2022-10-21T19:53:01,43.64469776,-79.40098155
12000,27,Design/Construction/Maintenance deficiency,2022-10-22T00:18:49,43.74460043,-79.35393596
1000,29,Misuse of ignition source/material ignited,2022-10-22T10:48:21,43.73342517,-79.53603083
20000,65,Other Unintended Cause,2022-10-22T14:16:18,43.69883573,-79.51587953
0,30,Other Unintentional,2022-10-22T15:28:47,43.77336814,-79.37746028
100000,63,Other Unintended Cause,2022-10-22T19:55:38,43.74823355,-79.54160883
250000,84,Under Investigation,2022-10-22T20:55:49,43.80411331,-79.20248897
9999,8,Mechanical/Electrical Failure,2022-10-23T13:03:43,43.65125936,-79.50286095
1000,37,Misuse of ignition source/material ignited,2022-10-23T13:33:14,43.64481654,-79.3822653
7000,12,Other Unintended Cause,2022-10-23T14:32:44,43.69815032,-79.52782446
1000,37,Other Unintentional,2022-10-23T21:41:09,43.71915663,-79.6034598
100,4,Intentional,2022-10-24T04:11:57,43.67752083,-79.35865235
100,4,Intentional,2022-10-24T04:40:43,43.67333064,-79.36883358
100,4,Intentional,2022-10-24T04:51:02,43.67132837,-79.37372966
100,4,Intentional,2022-10-24T05:02:42,43.6724655,-79.3758926
500,6,Design/Construction/Maintenance deficiency,2022-10-24T07:46:05,43.70393935,-79.41164554
100000,70,Other Unintended Cause,2022-10-24T16:21:21,43.76782645,-79.47148067
50000,59,Other Unintended Cause,2022-10-24T19:40:43,43.59229504,-79.54283476
35000,74,Other Unintended Cause,2022-10-24T20:02:38,43.79936216,-79.31381803
1000,38,Other Unintentional,2022-10-25T02:25:29,43.66790858,-79.37091407
500,4,Other Unintended Cause,2022-10-25T05:38:22,43.64788791,-79.40059705
50000,70,Other Unintended Cause,2022-10-25T08:42:44,43.71892085,-79.41602256
1000,14,Mechanical/Electrical Failure,2022-10-25T11:52:11,43.67694679,-79.53935477
20000,38,Other Unintentional,2022-10-26T15:58:26,43.81133362,-79.32544584
150000,36,Other Unintended Cause,2022-10-27T03:12:51,43.66786207,-79.46561417
1500,4,Intentional,2022-10-27T04:02:04,43.69547619,-79.451202
15000,84,Mechanical/Electrical Failure,2022-10-27T08:19:39,43.66241553,-79.35868759
10000,45,Design/Construction/Maintenance deficiency,2022-10-27T14:01:05,43.75794961,-79.3544376
0,110,Misuse of ignition source/material ignited,2022-10-27T14:12:44,43.65393287,-79.36673312
30000,4,Other Unintended Cause,2022-10-27T14:47:38,43.68213619,-79.47159834
20000,61,Other Unintended Cause,2022-10-27T22:49:13,43.81726694,-79.23226316
5000,49,Mechanical/Electrical Failure,2022-10-28T05:31:03,43.64697024,-79.43915325
150000,86,Misuse of ignition source/material ignited,2022-10-28T08:27:10,43.76249825,-79.22190492
400,22,Misuse of ignition source/material ignited,2022-10-28T13:46:56,43.73992224,-79.24553278
7000,4,Mechanical/Electrical Failure,2022-10-28T14:03:31,43.6604312,-79.35868862
5000,46,Other Unintended Cause,2022-10-28T15:10:53,43.65241212,-79.39066727
50000,74,Misuse of ignition source/material ignited,2022-10-28T21:12:34,43.77757916,-79.32500106
50,11,Misuse of ignition source/material ignited,2022-10-29T00:44:50,43.72297928,-79.40316776
20000,57,Under Investigation,2022-10-29T05:53:05,43.70754063,-79.30324393
0,38,Other Unintended Cause,2022-10-29T06:02:44,43.6540628,-79.37997399
15000,54,Other Unintentional,2022-10-29T13:17:07,43.71447904,-79.4404242
5000,27,Design/Construction/Maintenance deficiency,2022-10-29T14:36:03,43.75201212,-79.39766915
75000,93,Mechanical/Electrical Failure,2022-10-29T15:51:07,43.61774045,-79.54086748
30000,8,Unintentional,2022-10-29T16:54:29,43.70262395,-79.58840066
5000,38,Misuse of ignition source/material ignited,2022-10-29T17:19:31,43.65265082,-79.56322663
20000,35,Other Unintentional,2022-10-29T19:00:50,43.65854168,-79.4554933
5000,52,Design/Construction/Maintenance deficiency,2022-10-29T22:15:05,43.76457526,-79.32371686
30000,36,Other Unintended Cause,2022-10-29T23:44:20,43.72217857,-79.57839893
0,4,Intentional,2022-10-30T10:07:52,43.77941034,-79.28772563
50000,4,Other Unintended Cause,2022-10-30T13:11:09,43.66980423,-79.47995003
10000,8,Misuse of ignition source/material ignited,2022-10-30T14:28:50,43.72963338,-79.48822663
500,37,Other Unintended Cause,2022-10-30T15:49:46,43.66729534,-79.37377791
100,8,Mechanical/Electrical Failure,2022-10-30T16:02:16,43.7231033,-79.40180681
15000,15,Other Unintended Cause,2022-10-30T18:05:26,43.79729099,-79.18188906
100000,64,Misuse of ignition source/material ignited,2022-10-30T20:08:41,43.66310634,-79.37834567
100,41,Intentional,2022-10-31T00:00:21,43.64968115,-79.39215599
40,36,Other Unintentional,2022-10-31T05:52:34,43.65922466,-79.38145787
10000,4,Other Unintended Cause,2022-10-31T21:56:04,43.71731807,-79.59582526
35000,61,Design/Construction/Maintenance deficiency,2022-10-31T22:01:23,43.69743387,-79.27759367
750000,94,Other Unintentional,2022-10-31T23:26:11,43.77235837,-79.39469051
1000,37,Other Unintended Cause,2022-11-01T08:27:26,43.76431897,-79.4765905
8000,4,Other Unintended Cause,2022-11-01T15:26:05,43.64943727,-79.39663851
120000,55,Mechanical/Electrical Failure,2022-11-01T18:46:29,43.69330375,-79.46098437
50000,8,Intentional,2022-11-01T20:14:45,43.76081799,-79.48556655
50000,38,Mechanical/Electrical Failure,2022-11-01T23:42:50,43.699233,-79.4338265
500,36,Misuse of ignition source/material ignited,2022-11-02T14:25:29,43.66495474,-79.3791012
0,49,Intentional,2022-11-02T14:43:27,43.60044133,-79.51908367
0,4,Other Unintended Cause,2022-11-02T21:08:57,43.77296599,-79.27298631
50,26,Misuse of ignition source/material ignited,2022-11-03T04:43:55,43.78961204,-79.41401389
10000,4,Other Unintended Cause,2022-11-03T10:45:16,43.78473245,-79.28149677
1000,4,Other Unintentional,2022-11-03T12:55:44,43.76481427,-79.4117646
250000,83,Mechanical/Electrical Failure,2022-11-03T13:13:19,43.74540015,-79.25073519
90000,10,Mechanical/Electrical Failure,2022-11-03T15:44:16,43.7808778,-79.24455364
80000,18,Other Unintended Cause,2022-11-03T17:36:56,43.69974642,-79.60147424
1000,63,Other Unintended Cause,2022-11-04T04:05:41,43.69261279,-79.30236951
10000,80,Other Unintended Cause,2022-11-04T04:11:38,43.66017534,-79.37704237
0,7,Misuse of ignition source/material ignited,2022-11-04T09:19:01,43.76894296,-79.30358403
0,37,Misuse of ignition source/material ignited,2022-11-04T11:40:00,43.64207838,-79.37746161
0,4,Intentional,2022-11-04T15:13:49,43.68930505,-79.29677164
7500,4,Mechanical/Electrical Failure,2022-11-04T16:39:46,43.79612439,-79.26151407
0,4,Intentional,2022-11-04T19:11:34,43.59431353,-79.52990601
2000,26,Misuse of ignition source/material ignited,2022-11-04T22:57:17,43.69986491,-79.42007375
75000,30,Other Unintended Cause,2022-11-05T01:22:48,43.64697273,-79.40112794
10000,66,Misuse of ignition source/material ignited,2022-11-05T04:35:35,43.63765371,-79.39188928
100,16,Misuse of ignition source/material ignited,2022-11-05T05:48:13,43.66008648,-79.34445884
2000,18,Misuse of ignition source/material ignited,2022-11-05T09:47:46,43.75846073,-79.58935332
20000,6,Mechanical/Electrical Failure,2022-11-06T08:02:20,43.77061267,-79.18686573
15000,12,Mechanical/Electrical Failure,2022-11-06T15:15:35,43.82071624,-79.26040966
25000,39,Misuse of ignition source/material ignited,2022-11-06T17:18:35,43.70321197,-79.34662866
100,26,Intentional,2022-11-06T18:46:56,43.65699713,-79.57743054
0,5,Intentional,2022-11-07T09:08:20,43.64732078,-79.39285905
25000,27,Other Unintentional,2022-11-07T11:07:29,43.7291468,-79.498643
50000,33,Misuse of ignition source/material ignited,2022-11-07T15:12:37,43.71550301,-79.48947123
10000,4,Mechanical/Electrical Failure,2022-11-07T18:29:28,43.66511519,-79.44459892
5000,38,Misuse of ignition source/material ignited,2022-11-07T21:57:40,43.6430917,-79.35062019
270000,57,Design/Construction/Maintenance deficiency,2022-11-08T03:14:07,43.75564788,-79.25804804
15000,4,Other Unintended Cause,2022-11-08T12:53:49,43.67366274,-79.47802867
100000,77,Other Unintended Cause,2022-11-08T12:55:34,43.7644345,-79.19310763
5000,37,Other Unintended Cause,2022-11-08T14:46:44,43.65912848,-79.36130306
0,45,Not Reported,2022-11-08T15:38:45,43.6541962,-79.37935882
2000,26,Other Unintended Cause,2022-11-08T18:36:07,43.73067822,-79.58953529
0,17,Misuse of ignition source/material ignited,2022-11-08T19:48:43,43.7971156,-79.3051581
1000,26,Other Unintended Cause,2022-11-08T22:06:47,43.65931108,-79.36873779
300000,61,Under Investigation,2022-11-09T04:19:53,43.69746961,-79.48378416
10000,37,Intentional,2022-11-09T05:47:02,43.72301195,-79.41592922
10000,43,Other Unintentional,2022-11-09T11:04:21,43.7431062,-79.4942433
1000,42,Mechanical/Electrical Failure,2022-11-09T11:47:23,43.68079335,-79.31075493
300,27,Misuse of ignition source/material ignited,2022-11-09T22:09:00,43.61073712,-79.49331548
2500,46,Misuse of ignition source/material ignited,2022-11-10T13:27:28,43.79554769,-79.31358614
60000,4,Other Unintended Cause,2022-11-10T16:46:51,43.81969829,-79.22107221
50000,10,Mechanical/Electrical Failure,2022-11-11T21:57:27,43.69659713,-79.58856263
0,25,Misuse of ignition source/material ignited,2022-11-11T22:11:13,43.64145433,-79.4745795
5000,4,Mechanical/Electrical Failure,2022-11-12T01:21:24,43.72650189,-79.48770879
500,64,Other Unintended Cause,2022-11-12T08:57:18,43.67113357,-79.39128313
0,21,Misuse of ignition source/material ignited,2022-11-12T13:28:27,43.69608024,-79.29513517
30000,10,Other Unintended Cause,2022-11-12T18:09:37,43.80346978,-79.34793826
8000,54,Misuse of ignition source/material ignited,2022-11-12T19:20:01,43.83094322,-79.22474594
60000,26,Intentional,2022-11-12T20:50:25,43.66800401,-79.50045869
100000,81,Mechanical/Electrical Failure,2022-11-13T00:04:48,43.71059078,-79.39389758
1000,4,Intentional,2022-11-13T09:48:01,43.68743627,-79.30524357
100000,49,Other Unintended Cause,2022-11-13T23:23:07,43.65790781,-79.38158723
8000,4,Other Unintended Cause,2022-11-14T08:59:17,43.80737746,-79.31657135
0,36,Other Unintended Cause,2022-11-14T09:05:58,43.80021417,-79.33556366
92560,18,Unintentional,2022-11-14T10:58:58,43.78777915,-79.34347516
2000,36,Other Unintentional,2022-11-14T11:08:48,43.84700784,-79.1771925
5000,26,Misuse of ignition source/material ignited,2022-11-14T21:59:31,43.63796494,-79.51232573
18000,4,Other Unintended Cause,2022-11-15T04:55:52,43.73745365,-79.56658538
0,4,Not Reported,2022-11-15T11:07:13,43.78255474,-79.47933794
60000,42,Mechanical/Electrical Failure,2022-11-15T11:36:45,43.6702562,-79.37858548
50000,73,Misuse of ignition source/material ignited,2022-11-15T11:45:39,43.74695893,-79.29371457
0,81,Intentional,2022-11-15T12:19:54,43.64056282,-79.39300461
20000,34,Misuse of ignition source/material ignited,2022-11-15T16:26:42,43.64806755,-79.39967669
10000,8,Mechanical/Electrical Failure,2022-11-15T16:52:28,43.74657635,-79.31190738
30000,31,Mechanical/Electrical Failure,2022-11-15T17:48:15,43.65145623,-79.42555944
100,30,Other Unintentional,2022-11-15T19:45:06,43.66934597,-79.4141741
4500,38,Other Unintentional,2022-11-16T00:10:09,43.71059078,-79.39389758
50000,37,Misuse of ignition source/material ignited,2022-11-16T07:02:40,43.73535642,-79.56139083
0,48,Misuse of ignition source/material ignited,2022-11-16T08:46:02,43.65922267,-79.44304543
15000,63,Misuse of ignition source/material ignited,2022-11-16T18:29:39,43.66672551,-79.44646141
50000,35,Intentional,2022-11-17T02:48:12,43.79761612,-79.39705172
1000,35,Intentional,2022-11-17T20:41:55,43.71940642,-79.57039831
98745,38,Other Unintentional,2022-11-18T01:35:09,43.80341173,-79.34185541
7000,67,Misuse of ignition source/material ignited,2022-11-18T02:55:47,43.78135557,-79.28855488
10000,67,Other Unintended Cause,2022-11-18T09:26:04,43.74477751,-79.48645243
20000,30,Mechanical/Electrical Failure,2022-11-18T10:06:32,43.68393161,-79.35694929
8000,38,Misuse of ignition source/material ignited,2022-11-18T10:13:33,43.70328174,-79.54956807
0,37,Other Unintended Cause,2022-11-18T11:09:45,43.64758685,-79.39157632
5000,19,Misuse of ignition source/material ignited,2022-11-18T11:42:03,43.76947713,-79.3709217
200,8,Other Unintended Cause,2022-11-18T11:59:44,43.64477561,-79.3850215
15000,25,Other Unintentional,2022-11-18T20:10:53,43.70321859,-79.27951692
0,8,Other Unintended Cause,2022-11-19T00:38:36,43.64722804,-79.39004502
15000,61,Design/Construction/Maintenance deficiency,2022-11-19T13:10:09,43.72535884,-79.27603095
100000,65,Misuse of ignition source/material ignited,2022-11-20T00:55:12,43.65001398,-79.35844991
40000,8,Mechanical/Electrical Failure,2022-11-20T03:13:46,43.7944259,-79.19832728
4500,26,Other Unintended Cause,2022-11-20T10:57:53,43.75143278,-79.59687263
80000,10,Other Unintended Cause,2022-11-20T18:47:43,43.79729099,-79.18188906
500,8,Other Unintentional,2022-11-20T19:00:13,43.78528406,-79.20724751
500,8,Other Unintended Cause,2022-11-20T19:18:29,43.71876139,-79.51842938
40000,8,Other Unintended Cause,2022-11-21T03:58:25,43.70747321,-79.3436255
10000,16,Other Unintended Cause,2022-11-21T07:14:52,43.66997397,-79.37990572
50,41,Misuse of ignition source/material ignited,2022-11-21T15:56:09,43.64056282,-79.39300461
12000,4,Other Unintended Cause,2022-11-21T17:02:00,43.71025237,-79.26461632
50000,7,Other Unintended Cause,2022-11-21T21:18:13,43.76422821,-79.57219122
5000,14,Other Unintended Cause,2022-11-22T00:57:39,43.76192707,-79.35319463
5000,4,Intentional,2022-11-22T06:00:12,43.65501907,-79.45865443
4000,46,Design/Construction/Maintenance deficiency,2022-11-22T10:48:18,43.76112686,-79.52634302
1500,4,Other Unintended Cause,2022-11-23T03:29:39,43.71569904,-79.53190092
0,36,Intentional,2022-11-23T10:48:30,43.63821193,-79.4391655
100000,61,Other Unintended Cause,2022-11-23T12:27:29,43.65049953,-79.41494836
1000,13,Intentional,2022-11-23T19:43:03,43.6531626,-79.40435467
20000,45,Mechanical/Electrical Failure,2022-11-24T00:12:13,43.66495474,-79.3791012
25000,46,Mechanical/Electrical Failure,2022-11-24T11:40:42,43.8130947,-79.31319335
25,18,Intentional,2022-11-24T16:55:06,43.63523745,-79.39920276
20000,4,Mechanical/Electrical Failure,2022-11-24T20:20:23,43.71572914,-79.4676292
200,66,Misuse of ignition source/material ignited,2022-11-25T11:45:01,43.69834277,-79.51131553
0,48,Intentional,2022-11-25T19:55:52,43.67967919,-79.34515597
50000,18,Mechanical/Electrical Failure,2022-11-25T21:15:06,43.6343557,-79.56129254
0,17,Other Unintended Cause,2022-11-26T06:12:09,43.66965602,-79.3757901
5000,4,Mechanical/Electrical Failure,2022-11-26T06:32:01,43.73589278,-79.24692407
2000,26,Misuse of ignition source/material ignited,2022-11-26T08:26:04,43.66729534,-79.37377791
0,35,Misuse of ignition source/material ignited,2022-11-26T11:25:11,43.7994891,-79.3200981
2000,8,Intentional,2022-11-26T17:16:58,43.65297744,-79.37666692
50,4,Intentional,2022-11-26T18:13:16,43.6377638,-79.49720647
500,4,Misuse of ignition source/material ignited,2022-11-26T19:19:09,43.70798546,-79.39862783
0,4,Intentional,2022-11-27T02:12:27,43.69022365,-79.29268561
2500,10,Design/Construction/Maintenance deficiency,2022-11-27T03:44:45,43.70011489,-79.33771862
50000,62,Other Unintended Cause,2022-11-27T05:05:28,43.65614626,-79.37887823
200000,59,Other Unintentional,2022-11-27T11:22:02,43.74254459,-79.25929618
4000,4,Mechanical/Electrical Failure,2022-11-27T15:05:42,43.7758347,-79.34372266
18000,38,Other Unintended Cause,2022-11-27T17:13:32,43.69471045,-79.50637968
2000,4,Mechanical/Electrical Failure,2022-11-27T17:56:20,43.74411827,-79.60665853
5000,8,Other Unintended Cause,2022-11-27T20:44:48,43.82514906,-79.18876057
2000,42,Misuse of ignition source/material ignited,2022-11-28T12:54:58,43.78168491,-79.35527997
20000,33,Misuse of ignition source/material ignited,2022-11-28T13:14:57,43.69461327,-79.51734531
5000,3,Mechanical/Electrical Failure,2022-11-28T19:50:31,43.76033164,-79.40938139
0,4,Other Unintended Cause,2022-11-29T09:00:13,43.6734266,-79.4635392
20000,24,Misuse of ignition source/material ignited,2022-11-29T09:28:51,43.79112739,-79.39335381
10000,38,Other Unintended Cause,2022-11-29T12:59:39,43.72236417,-79.50897985
10000,66,Misuse of ignition source/material ignited,2022-11-29T18:24:09,43.73967267,-79.50968105
10000,4,Other Unintended Cause,2022-11-30T00:09:50,43.75981302,-79.54955035
10000,16,Other Unintended Cause,2022-11-30T07:07:37,43.63562536,-79.56231873
30,30,Misuse of ignition source/material ignited,2022-11-30T16:54:53,43.65470705,-79.46004811
